id_commande,date_commande,id_client,ville,categorie,nom_produit,prix_unitaire,quantite,remise,cout_livraison,methode_paiement,canal_marketing,cout_marketing,statut_commande,montant_brut,chiffre_affaires,taux_marge,marge_brute,profit_net,mois,indicateur_retour,nombre_commandes_par_client,valeur_vie_client
CMD109317,2025-12-01,C0326,Cotonou,Mode,Produit_Mode_29,52.56,3,0.1,2.56,Virement,Instagram Ads,11.81,Livrée,157.68,141.912,0.45,63.860400000000006,49.4904,2025-12,0,20,4304.5881
CMD109318,2025-12-03,C1555,Lomé,Maison,Produit_Maison_5,39.67,3,0.07,9.58,Virement,Email,1.24,Livrée,119.01,110.6793,0.3,33.20379,22.38379,2025-12,0,5,1093.0891
CMD109319,2025-07-10,C1236,Cotonou,Beauté,Produit_Beauté_4,26.15,3,0.04,4.68,Carte,Email,1.91,Livrée,78.44999999999999,75.31199999999998,0.5,37.65599999999999,31.065999999999992,2025-07,0,3,452.076
CMD109320,2025-07-08,C1750,Kinshasa,Mode,Produit_Mode_1,44.57,1,0.08,9.85,Mobile Money,Email,0.77,Livrée,44.57,41.004400000000004,0.45,18.451980000000002,7.831980000000003,2025-07,0,2,87.92920000000001
CMD109321,2025-07-10,C0249,Libreville,Électronique,Produit_Électronique_44,353.74,2,0.07,7.72,Carte,Instagram Ads,11.67,Livrée,707.48,657.9563999999999,0.15,98.69345999999999,79.30345999999999,2025-07,0,19,5390.3069000000005
CMD109322,2025-10-05,C0289,Kinshasa,Beauté,Produit_Beauté_42,27.54,2,0.03,5.58,Paiement à la livraison,Google Ads,3.72,Livrée,55.08,53.4276,0.5,26.7138,17.413800000000002,2025-10,0,13,4448.1418
CMD109323,2025-10-14,C1133,Abidjan,Mode,Produit_Mode_25,6.53,2,0.18,4.39,Mobile Money,Instagram Ads,5.56,Retournée,13.06,10.709200000000001,0.45,4.819140000000001,-5.130859999999998,2025-10,1,3,1542.9147
CMD109324,2025-08-20,C1784,Kinshasa,Mode,Produit_Mode_27,61.82,3,0.07,8.59,Paiement à la livraison,Google Ads,3.83,Livrée,185.46,172.4778,0.45,77.61501,65.19501,2025-08,0,3,563.6234999999999
CMD109325,2025-08-27,C0205,Kinshasa,Électronique,Produit_Électronique_6,133.0,3,0.23,5.28,Mobile Money,Instagram Ads,8.39,Retournée,399.0,307.23,0.15,46.0845,32.4145,2025-08,1,21,4290.3506
CMD109326,2025-07-16,C0117,Kinshasa,Beauté,Produit_Beauté_6,25.11,2,0.2,2.36,Paiement à la livraison,Instagram Ads,14.91,Livrée,50.22,40.176,0.5,20.088,2.8180000000000014,2025-07,0,16,6956.0992
CMD109327,2025-09-09,C0095,Abidjan,Électronique,Produit_Électronique_9,50.0,1,0.09,7.58,Virement,Google Ads,7.32,Livrée,50.0,45.5,0.15,6.825,-8.075,2025-09,0,24,5285.102
CMD109328,2025-11-29,C0192,Lomé,Maison,Produit_Maison_47,50.0,1,0.28,5.8,Virement,Instagram Ads,13.68,Livrée,50.0,36.0,0.3,10.799999999999999,-8.68,2025-11,0,18,4710.5909
CMD109329,2025-10-06,C0576,Abidjan,Électronique,Produit_Électronique_47,50.0,2,0.18,2.1,Mobile Money,Instagram Ads,9.93,Livrée,100.0,82.0,0.15,12.299999999999999,0.2699999999999996,2025-10,0,1,82.0
CMD109330,2025-11-07,C0129,Douala,Électronique,Produit_Électronique_45,510.51,3,0.09,6.79,Mobile Money,Google Ads,7.29,Livrée,1531.53,1393.6923,0.15,209.053845,194.973845,2025-11,0,10,3253.1906
CMD109331,2025-11-16,C1706,Abidjan,Mode,Produit_Mode_4,12.95,3,0.1,3.41,Virement,Instagram Ads,8.91,Livrée,38.849999999999994,34.964999999999996,0.45,15.73425,3.414249999999999,2025-11,0,2,83.5938
CMD109332,2025-09-30,C0336,Dakar,Mode,Produit_Mode_36,49.26,2,0.18,4.71,Mobile Money,Email,0.79,Livrée,98.52,80.7864,0.45,36.353880000000004,30.853880000000004,2025-09,0,18,6638.8756
CMD109333,2025-11-27,C0172,Libreville,Mode,Produit_Mode_11,44.56,1,0.08,9.11,Paiement à la livraison,Instagram Ads,7.3,Livrée,44.56,40.995200000000004,0.45,18.447840000000003,2.0378400000000036,2025-11,0,19,4020.6321
CMD109334,2025-12-14,C0310,Kinshasa,Électronique,Produit_Électronique_12,273.84,1,0.09,2.69,Mobile Money,Instagram Ads,9.25,Livrée,273.84,249.19439999999997,0.15,37.37915999999999,25.439159999999994,2025-12,0,25,6182.3563
CMD109335,2025-09-12,C0354,Douala,Électronique,Produit_Électronique_10,377.86,3,0.29,4.3,Virement,Instagram Ads,9.0,Livrée,1133.58,804.8417999999999,0.15,120.72626999999999,107.42626999999999,2025-09,0,16,5637.0548
CMD109336,2025-08-01,C0057,Dakar,Beauté,Produit_Beauté_8,31.44,3,0.01,6.14,Paiement à la livraison,Google Ads,7.82,Livrée,94.32000000000001,93.3768,0.5,46.6884,32.7284,2025-08,0,16,3420.0787
CMD109337,2025-07-29,C1713,Abidjan,Maison,Produit_Maison_18,103.11,2,0.07,6.89,Virement,Email,0.82,Livrée,206.22,191.78459999999998,0.3,57.535379999999996,49.825379999999996,2025-07,0,1,191.78459999999998
CMD109338,2025-10-04,C0378,Douala,Électronique,Produit_Électronique_29,651.72,1,0.17,3.44,Virement,Instagram Ads,12.08,Retournée,651.72,540.9276,0.15,81.13914,65.61914,2025-10,1,18,3458.7981999999997
CMD109339,2025-12-28,C0778,Abidjan,Électronique,Produit_Électronique_48,450.12,1,0.24,5.76,Mobile Money,Instagram Ads,5.57,Livrée,450.12,342.0912,0.15,51.31368,39.98368,2025-12,0,3,496.2712
CMD109340,2025-10-19,C0110,Kinshasa,Beauté,Produit_Beauté_16,22.03,1,0.05,5.86,Virement,Google Ads,3.27,Livrée,22.03,20.9285,0.5,10.46425,1.3342499999999995,2025-10,0,14,2675.7016
CMD109341,2025-07-03,C0343,Kinshasa,Électronique,Produit_Électronique_42,420.52,2,0.1,3.03,Mobile Money,Email,1.39,Livrée,841.04,756.936,0.15,113.5404,109.1204,2025-07,0,15,3601.5803
CMD109342,2025-09-27,C1929,Kinshasa,Électronique,Produit_Électronique_43,50.0,3,0.03,3.54,Virement,Influenceur,5.37,Livrée,150.0,145.5,0.15,21.825,12.915,2025-09,0,1,145.5
CMD109343,2025-08-16,C0756,Dakar,Mode,Produit_Mode_30,49.0,1,0.28,9.29,Mobile Money,Influenceur,6.01,Livrée,49.0,35.28,0.45,15.876000000000001,0.5760000000000023,2025-08,0,3,384.7035000000001
CMD109344,2025-11-02,C0446,Douala,Maison,Produit_Maison_11,71.01,3,0.05,9.83,Virement,Influenceur,7.08,Annulée,213.03000000000003,0.0,0.3,0.0,-7.08,2025-11,0,3,168.47820000000002
CMD109346,2025-07-25,C0239,Douala,Beauté,Produit_Beauté_8,39.07,2,0.1,7.25,Virement,Influenceur,11.16,Annulée,78.14,0.0,0.5,0.0,-11.16,2025-07,0,12,3021.419
CMD109347,2025-11-03,C0105,Brazzaville,Maison,Produit_Maison_27,119.33,1,0.25,9.93,Mobile Money,Instagram Ads,8.72,Livrée,119.33,89.4975,0.3,26.84925,8.199250000000001,2025-11,0,20,2666.6832
CMD109348,2025-08-06,C1704,Libreville,Mode,Produit_Mode_8,38.02,1,0.13,3.24,Mobile Money,Influenceur,7.7,Livrée,38.02,33.077400000000004,0.45,14.884830000000003,3.9448300000000023,2025-08,0,5,2340.8736
CMD109349,2025-09-25,C0219,Lomé,Mode,Produit_Mode_15,27.23,1,0.13,9.52,Virement,Email,1.16,Livrée,27.23,23.6901,0.45,10.660545,-0.019454999999998668,2025-09,0,19,3554.9165
CMD109350,2025-11-19,C0280,Abidjan,Beauté,Produit_Beauté_5,33.45,3,0.09,2.52,Paiement à la livraison,Instagram Ads,9.28,Livrée,100.35000000000001,91.31850000000001,0.5,45.65925000000001,33.85925,2025-11,0,21,4586.197
CMD109352,2025-12-26,C1394,Kinshasa,Mode,Produit_Mode_23,48.43,1,0.13,3.66,Carte,Instagram Ads,7.7,Livrée,48.43,42.1341,0.45,18.960345,7.600345,2025-12,0,4,123.21289999999999
CMD109353,2025-09-10,C0394,Libreville,Maison,Produit_Maison_22,82.79,3,0.03,5.32,Mobile Money,Influenceur,7.74,Livrée,248.37,240.9189,0.3,72.27567,59.215669999999996,2025-09,0,17,3638.8383
CMD109354,2025-10-19,C0247,Lomé,Mode,Produit_Mode_18,28.8,2,0.28,9.53,Paiement à la livraison,Influenceur,11.48,Livrée,57.6,41.472,0.45,18.6624,-2.347599999999998,2025-10,0,10,2567.9197999999997
CMD109355,2025-08-20,C0413,Cotonou,Maison,Produit_Maison_6,113.72,2,0.08,2.5,Paiement à la livraison,Email,1.74,Livrée,227.44,209.2448,0.3,62.773439999999994,58.53343999999999,2025-08,0,3,327.42560000000003
CMD109356,2025-08-09,C0306,Kinshasa,Électronique,Produit_Électronique_43,439.59,1,0.01,8.7,Paiement à la livraison,Influenceur,10.16,Livrée,439.59,435.1941,0.15,65.27911499999999,46.41911499999999,2025-08,0,10,1147.1835
CMD109357,2025-11-14,C1441,Douala,Électronique,Produit_Électronique_31,384.82,1,0.09,4.4,Paiement à la livraison,Google Ads,6.32,Livrée,384.82,350.1862,0.15,52.52793,41.80793,2025-11,0,3,440.5168
CMD109358,2025-09-23,C0113,Abidjan,Mode,Produit_Mode_9,41.37,3,0.22,6.13,Paiement à la livraison,Influenceur,13.02,Livrée,124.10999999999999,96.80579999999999,0.45,43.56261,24.412609999999997,2025-09,0,12,1906.0874000000001
CMD109359,2025-07-13,C0900,Abidjan,Maison,Produit_Maison_3,168.99,2,0.12,3.86,Virement,Instagram Ads,10.12,Livrée,337.98,297.42240000000004,0.3,89.22672000000001,75.24672000000001,2025-07,0,2,559.1376
CMD109360,2025-10-07,C0303,Brazzaville,Beauté,Produit_Beauté_47,7.91,3,0.01,9.1,Mobile Money,Google Ads,4.05,Livrée,23.73,23.4927,0.5,11.74635,-1.4036499999999998,2025-10,0,16,3770.6794
CMD109361,2025-11-17,C0377,Dakar,Maison,Produit_Maison_37,126.4,1,0.2,9.63,Virement,Instagram Ads,5.59,Livrée,126.4,101.12,0.3,30.336,15.115999999999996,2025-11,0,15,3711.6586
CMD109362,2025-09-09,C0215,Abidjan,Électronique,Produit_Électronique_14,285.87,2,0.01,3.48,Mobile Money,Email,1.69,Livrée,571.74,566.0226,0.15,84.90339,79.73339,2025-09,0,14,3225.0325000000003
CMD109363,2025-07-26,C0171,Kinshasa,Mode,Produit_Mode_49,33.17,3,0.24,9.03,Paiement à la livraison,Google Ads,5.78,Livrée,99.51,75.6276,0.45,34.03242,19.22242,2025-07,0,13,2877.3151
CMD109364,2025-12-11,C0650,Abidjan,Mode,Produit_Mode_11,73.52,1,0.07,8.8,Carte,Instagram Ads,14.73,Livrée,73.52,68.3736,0.45,30.76812,7.2381199999999986,2025-12,0,1,68.3736
CMD109365,2025-10-08,C0256,Dakar,Électronique,Produit_Électronique_26,190.57,1,0.04,2.05,Carte,Google Ads,7.62,Retournée,190.57,182.94719999999998,0.15,27.442079999999997,17.772079999999995,2025-10,1,16,1759.3886
CMD109366,2025-12-31,C1607,Kinshasa,Électronique,Produit_Électronique_49,350.39,2,0.17,7.61,Mobile Money,Instagram Ads,12.85,Retournée,700.78,581.6474,0.15,87.24710999999999,66.78711,2025-12,1,7,1091.8609999999999
CMD109368,2025-08-07,C0045,Kinshasa,Maison,Produit_Maison_26,135.38,3,0.06,5.51,Virement,Instagram Ads,8.61,Livrée,406.14,381.7716,0.3,114.53147999999999,100.41147999999998,2025-08,0,14,4338.9340999999995
CMD109369,2025-07-24,C0031,Lomé,Maison,Produit_Maison_40,79.04,1,0.05,4.46,Mobile Money,Google Ads,7.72,Livrée,79.04,75.08800000000001,0.3,22.526400000000002,10.346400000000003,2025-07,0,17,3852.863
CMD109370,2025-11-09,C0160,Dakar,Électronique,Produit_Électronique_33,355.66,1,0.29,7.09,Virement,Instagram Ads,5.39,Livrée,355.66,252.5186,0.15,37.87779,25.397789999999997,2025-11,0,10,3550.7378
CMD109371,2025-09-13,C1952,Libreville,Beauté,Produit_Beauté_2,11.54,2,0.08,9.64,Mobile Money,Influenceur,16.49,Livrée,23.08,21.2336,0.5,10.6168,-15.5132,2025-09,0,2,65.3426
CMD109372,2025-07-02,C0149,Lomé,Mode,Produit_Mode_48,34.33,3,0.27,9.18,Paiement à la livraison,Instagram Ads,14.17,Livrée,102.99,75.1827,0.45,33.832215,10.482214999999998,2025-07,0,12,3052.3871999999997
CMD109373,2025-11-03,C0148,Kinshasa,Maison,Produit_Maison_27,64.55,2,0.1,9.97,Virement,Instagram Ads,10.25,Livrée,129.1,116.19,0.3,34.857,14.637,2025-11,0,19,3743.7206
CMD109374,2025-09-27,C1026,Dakar,Beauté,Produit_Beauté_16,31.47,2,0.1,3.69,Paiement à la livraison,Influenceur,15.42,Livrée,62.94,56.646,0.5,28.323,9.213,2025-09,0,1,56.646
CMD109375,2025-08-21,C1813,Dakar,Mode,Produit_Mode_46,44.59,2,0.21,9.56,Mobile Money,Google Ads,3.8,Livrée,89.18,70.4522,0.45,31.703490000000002,18.34349,2025-08,0,2,359.4578
CMD109376,2025-10-19,C0170,Abidjan,Maison,Produit_Maison_30,50.0,2,0.08,2.02,Virement,Instagram Ads,11.73,Livrée,100.0,92.0,0.3,27.599999999999998,13.849999999999998,2025-10,0,16,5795.356
CMD109377,2025-12-24,C0194,Douala,Beauté,Produit_Beauté_12,30.65,1,0.08,5.83,Carte,Google Ads,6.45,Livrée,30.65,28.198,0.5,14.099,1.819,2025-12,0,16,5481.3348000000005
CMD109378,2025-09-25,C0368,Abidjan,Mode,Produit_Mode_28,56.25,2,0.3,2.2,Paiement à la livraison,Instagram Ads,10.44,Livrée,112.5,78.75,0.45,35.4375,22.7975,2025-09,0,26,4569.6683
CMD109379,2025-07-12,C1178,Dakar,Électronique,Produit_Électronique_2,339.8,2,0.04,8.78,Virement,Email,1.74,Livrée,679.6,652.416,0.15,97.86240000000001,87.34240000000001,2025-07,0,3,983.0618000000001
CMD109380,2025-11-09,C1457,Lomé,Électronique,Produit_Électronique_4,228.26,2,0.1,4.81,Carte,Influenceur,11.09,Retournée,456.52,410.868,0.15,61.630199999999995,45.730199999999996,2025-11,1,2,499.0375
CMD109381,2025-10-16,C0209,Douala,Maison,Produit_Maison_9,145.78,2,0.15,6.7,Mobile Money,Instagram Ads,12.48,Livrée,291.56,247.826,0.3,74.34779999999999,55.167799999999986,2025-10,0,13,4203.8433
CMD109382,2025-10-07,C0521,Kinshasa,Électronique,Produit_Électronique_42,130.64,1,0.29,5.55,Carte,Instagram Ads,10.1,Livrée,130.64,92.75439999999999,0.15,13.913159999999998,-1.7368400000000026,2025-10,0,1,92.75439999999999
CMD109383,2025-12-29,C0092,Brazzaville,Beauté,Produit_Beauté_44,26.03,1,0.1,9.94,Carte,Google Ads,7.39,Livrée,26.03,23.427000000000003,0.5,11.713500000000002,-5.616499999999998,2025-12,0,16,4145.952
CMD109384,2025-09-05,C0223,Kinshasa,Mode,Produit_Mode_21,56.15,1,0.1,7.55,Mobile Money,Instagram Ads,5.55,Livrée,56.15,50.535,0.45,22.74075,9.640749999999997,2025-09,0,15,1885.6876
CMD109385,2025-11-27,C0794,Abidjan,Électronique,Produit_Électronique_5,326.28,2,0.09,7.78,Carte,Instagram Ads,13.61,Retournée,652.56,593.8295999999999,0.15,89.07443999999998,67.68443999999998,2025-11,1,2,639.6005999999999
CMD109386,2025-11-19,C0318,Abidjan,Électronique,Produit_Électronique_7,462.69,3,0.05,6.43,Paiement à la livraison,Influenceur,9.33,Retournée,1388.07,1318.6664999999998,0.15,197.79997499999996,182.03997499999994,2025-11,1,16,7399.414199999999
CMD109387,2025-10-08,C1087,Dakar,Électronique,Produit_Électronique_38,631.75,3,0.07,4.55,Carte,Instagram Ads,14.07,Livrée,1895.25,1762.5825,0.15,264.38737499999996,245.76737499999996,2025-10,0,1,1762.5825
CMD109388,2025-08-25,C1191,Lomé,Électronique,Produit_Électronique_31,429.04,1,0.07,6.94,Mobile Money,Google Ads,6.65,Livrée,429.04,399.0072,0.15,59.851079999999996,46.26108,2025-08,0,2,739.1106
CMD109389,2025-07-21,C0259,Brazzaville,Mode,Produit_Mode_36,50.0,2,0.24,5.33,Mobile Money,Instagram Ads,10.27,Livrée,100.0,76.0,0.45,34.2,18.600000000000005,2025-07,0,14,2352.8123
CMD109390,2025-07-28,C1094,Cotonou,Électronique,Produit_Électronique_7,435.97,2,0.07,8.43,Mobile Money,Instagram Ads,11.27,Livrée,871.94,810.9042,0.15,121.63562999999999,101.93562999999999,2025-07,0,1,810.9042
CMD109392,2025-10-01,C0381,Kinshasa,Électronique,Produit_Électronique_34,407.72,1,0.04,2.43,Carte,Google Ads,4.55,Retournée,407.72,391.4112,0.15,58.71168,51.731680000000004,2025-10,1,11,1632.6557
CMD109393,2025-10-19,C1400,Libreville,Maison,Produit_Maison_9,160.85,1,0.05,6.89,Mobile Money,Google Ads,5.71,Livrée,160.85,152.80749999999998,0.3,45.84224999999999,33.24224999999999,2025-10,0,3,431.19949999999994
CMD109394,2025-10-14,C0305,Libreville,Beauté,Produit_Beauté_9,25.21,1,0.08,4.62,Virement,Email,1.47,Livrée,25.21,23.1932,0.5,11.5966,5.506600000000001,2025-10,0,16,5642.1036
CMD109395,2025-12-23,C0115,Abidjan,Électronique,Produit_Électronique_26,337.38,3,0.09,5.16,Carte,Google Ads,5.61,Livrée,1012.14,921.0474,0.15,138.15711,127.38710999999999,2025-12,0,13,2827.0512
CMD109396,2025-10-20,C0383,Douala,Mode,Produit_Mode_13,38.33,1,0.17,7.31,Paiement à la livraison,Google Ads,5.08,Annulée,38.33,0.0,0.45,0.0,-5.08,2025-10,0,15,2794.3654
CMD109397,2025-07-20,C0314,Brazzaville,Mode,Produit_Mode_19,49.26,2,0.18,2.29,Paiement à la livraison,Influenceur,15.14,Livrée,98.52,80.7864,0.45,36.353880000000004,18.923880000000004,2025-07,0,13,2769.9716
CMD109398,2025-11-23,C0122,Dakar,Électronique,Produit_Électronique_44,414.6,1,0.02,6.79,Paiement à la livraison,Google Ads,5.04,Livrée,414.6,406.308,0.15,60.9462,49.1162,2025-11,0,15,3425.8562
CMD109399,2025-10-18,C1604,Douala,Mode,Produit_Mode_32,43.58,3,0.08,5.34,Mobile Money,Google Ads,4.3,Livrée,130.74,120.28080000000001,0.45,54.126360000000005,44.486360000000005,2025-10,0,1,120.28080000000001
CMD109400,2025-10-17,C0128,Abidjan,Mode,Produit_Mode_21,33.82,3,0.1,4.71,Mobile Money,Influenceur,19.45,Livrée,101.46000000000001,91.31400000000001,0.45,41.091300000000004,16.931300000000004,2025-10,0,16,3906.5503
CMD109401,2025-10-20,C0868,Brazzaville,Électronique,Produit_Électronique_8,448.08,1,0.04,9.92,Virement,Google Ads,4.58,Livrée,448.08,430.1568,0.15,64.52351999999999,50.02351999999999,2025-10,0,3,539.6788
CMD109402,2025-10-07,C0056,Douala,Maison,Produit_Maison_17,142.32,3,0.01,4.09,Virement,Google Ads,5.29,Livrée,426.96,422.69039999999995,0.3,126.80711999999998,117.42711999999997,2025-10,0,18,3947.1452
CMD109403,2025-11-14,C0846,Libreville,Maison,Produit_Maison_48,98.24,1,0.19,8.09,Carte,Instagram Ads,9.28,Livrée,98.24,79.5744,0.3,23.87232,6.502319999999999,2025-11,0,3,496.9463999999999
CMD109404,2025-08-19,C0119,Dakar,Maison,Produit_Maison_13,48.27,3,0.14,7.71,Carte,Instagram Ads,11.86,Livrée,144.81,124.5366,0.3,37.36098,17.790979999999998,2025-08,0,22,5912.7717
CMD109405,2025-08-21,C0006,Cotonou,Maison,Produit_Maison_38,159.5,1,0.11,2.9,Virement,Instagram Ads,12.83,Livrée,159.5,141.955,0.3,42.5865,26.856500000000004,2025-08,0,17,2218.7175
CMD109406,2025-10-15,C1968,Abidjan,Électronique,Produit_Électronique_29,556.15,2,0.29,4.85,Virement,Instagram Ads,8.52,Livrée,1112.3,789.733,0.15,118.45994999999999,105.08995,2025-10,0,5,1975.8339999999998
CMD109407,2025-09-16,C0605,Kinshasa,Mode,Produit_Mode_20,24.92,2,0.24,7.15,Virement,Google Ads,5.96,Livrée,49.84,37.878400000000006,0.45,17.04528,3.9352800000000014,2025-09,0,2,227.5534
CMD109408,2025-12-29,C0072,Abidjan,Électronique,Produit_Électronique_14,398.26,1,0.23,3.84,Paiement à la livraison,Instagram Ads,8.29,Retournée,398.26,306.6602,0.15,45.99903,33.86903,2025-12,1,18,3000.969
CMD109409,2025-12-05,C1350,Douala,Électronique,Produit_Électronique_21,331.11,3,0.18,6.16,Virement,Instagram Ads,6.96,Livrée,993.33,814.5306,0.15,122.17959,109.05959000000001,2025-12,0,7,1378.6494
CMD109410,2025-11-08,C0250,Dakar,Électronique,Produit_Électronique_3,570.95,2,0.06,4.98,Virement,Influenceur,15.17,Livrée,1141.9,1073.386,0.15,161.00789999999998,140.8579,2025-11,0,20,5114.6442
CMD109411,2025-09-28,C0393,Dakar,Mode,Produit_Mode_14,54.9,3,0.08,8.84,Carte,Instagram Ads,14.02,Retournée,164.7,151.524,0.45,68.1858,45.3258,2025-09,1,20,5779.0664
CMD109412,2025-09-18,C0776,Dakar,Mode,Produit_Mode_21,50.56,1,0.1,8.2,Paiement à la livraison,Instagram Ads,12.43,Livrée,50.56,45.504000000000005,0.45,20.476800000000004,-0.15319999999999467,2025-09,0,2,148.1655
CMD109413,2025-12-25,C0288,Dakar,Maison,Produit_Maison_35,149.03,3,0.02,4.99,Mobile Money,Google Ads,7.89,Livrée,447.09000000000003,438.14820000000003,0.3,131.44446,118.56446,2025-12,0,13,3870.3156000000004
CMD109414,2025-11-03,C0600,Kinshasa,Maison,Produit_Maison_6,90.87,2,0.07,2.95,Paiement à la livraison,Influenceur,17.13,Livrée,181.74,169.0182,0.3,50.70546,30.62546,2025-11,0,5,408.9751
CMD109415,2025-08-28,C0084,Kinshasa,Beauté,Produit_Beauté_42,24.57,2,0.29,7.3,Mobile Money,Instagram Ads,9.65,Livrée,49.14,34.8894,0.5,17.4447,0.4946999999999999,2025-08,0,16,2583.5119
CMD109416,2025-11-10,C1888,Libreville,Électronique,Produit_Électronique_17,312.44,2,0.15,7.1,Mobile Money,Instagram Ads,14.46,Livrée,624.88,531.148,0.15,79.6722,58.11220000000001,2025-11,0,2,1609.9015
CMD109417,2025-07-23,C0188,Libreville,Électronique,Produit_Électronique_40,484.43,2,0.02,2.32,Mobile Money,Influenceur,17.82,Livrée,968.86,949.4828,0.15,142.42242,122.28242,2025-07,0,16,2779.1696
CMD109418,2025-12-06,C0863,Kinshasa,Électronique,Produit_Électronique_27,284.78,1,0.09,9.0,Virement,Google Ads,7.6,Livrée,284.78,259.14979999999997,0.15,38.87246999999999,22.27246999999999,2025-12,0,2,1234.8685999999998
CMD109419,2025-08-10,C1583,Cotonou,Mode,Produit_Mode_32,29.7,2,0.1,3.25,Paiement à la livraison,Google Ads,3.24,Retournée,59.4,53.46,0.45,24.057000000000002,17.567,2025-08,1,3,151.506
CMD109420,2025-12-09,C0120,Douala,Électronique,Produit_Électronique_29,325.93,1,0.28,6.57,Paiement à la livraison,Instagram Ads,8.71,Livrée,325.93,234.6696,0.15,35.20044,19.92044,2025-12,0,29,9276.8449
CMD109421,2025-12-22,C0131,Douala,Mode,Produit_Mode_13,37.63,2,0.24,5.71,Virement,Instagram Ads,12.83,Livrée,75.26,57.1976,0.45,25.73892,7.198919999999999,2025-12,0,20,7183.2244
CMD109422,2025-11-27,C0062,Dakar,Maison,Produit_Maison_34,82.42,3,0.08,7.33,Carte,Influenceur,17.01,Livrée,247.26,227.4792,0.3,68.24376,43.90375999999999,2025-11,0,12,5087.7145
CMD109423,2025-08-17,C0112,Dakar,Mode,Produit_Mode_43,39.48,2,0.26,2.74,Mobile Money,Email,0.93,Livrée,78.96,58.43039999999999,0.45,26.29368,22.62368,2025-08,0,15,4973.5404
CMD109424,2025-09-09,C0376,Dakar,Mode,Produit_Mode_31,36.33,3,0.1,3.1,Mobile Money,Instagram Ads,14.25,Livrée,108.99,98.091,0.45,44.14095,26.790949999999995,2025-09,0,14,5261.8575
CMD109425,2025-12-23,C0248,Dakar,Maison,Produit_Maison_4,133.13,3,0.06,7.76,Mobile Money,Email,1.6,Livrée,399.39,375.42659999999995,0.3,112.62797999999998,103.26797999999998,2025-12,0,18,6660.048
CMD109426,2025-08-24,C0005,Douala,Mode,Produit_Mode_45,30.06,3,0.08,6.36,Paiement à la livraison,Instagram Ads,10.25,Livrée,90.17999999999999,82.9656,0.45,37.33452,20.72452,2025-08,0,22,6814.379800000001
CMD109427,2025-10-01,C0256,Douala,Électronique,Produit_Électronique_46,275.5,1,0.1,3.83,Paiement à la livraison,Instagram Ads,6.92,Livrée,275.5,247.95000000000002,0.15,37.1925,26.442500000000003,2025-10,0,16,1759.3886
CMD109428,2025-12-12,C1077,Abidjan,Maison,Produit_Maison_23,197.89,3,0.08,4.02,Virement,Email,1.36,Livrée,593.67,546.1764,0.3,163.85291999999998,158.47291999999996,2025-12,0,1,546.1764
CMD109429,2025-11-06,C1485,Abidjan,Beauté,Produit_Beauté_30,32.32,3,0.09,7.27,Virement,Influenceur,9.59,Livrée,96.96000000000001,88.23360000000001,0.5,44.116800000000005,27.256800000000002,2025-11,0,5,1221.1509999999998
CMD109430,2025-12-27,C0043,Abidjan,Beauté,Produit_Beauté_30,23.57,2,0.1,7.17,Carte,Google Ads,6.71,Livrée,47.14,42.426,0.5,21.213,7.333000000000001,2025-12,0,13,3864.3194
CMD109431,2025-12-02,C0853,Kinshasa,Beauté,Produit_Beauté_25,37.92,2,0.01,2.77,Carte,Google Ads,5.49,Livrée,75.84,75.08160000000001,0.5,37.540800000000004,29.2808,2025-12,0,4,395.432
